user_id,track_id,rating
252,944,5
252,8924,4
252,582,1
252,3678,3
252,6080,5
252,5699,4
252,5876,2
252,4523,3
253,9616,3
253,5129,3
253,5207,4
253,8307,2
253,7263,2
253,1798,4
253,9256,1
253,10010,1
253,3485,1
253,8338,3
254,1806,2
254,3987,5
254,9896,3
254,4382,4
254,620,1
254,5715,1
254,9850,2
254,4220,4
254,1671,3
254,8983,5
255,9558,4
255,6504,3
255,8470,3
255,2400,5
255,2948,4
255,9615,5
255,3410,2
255,8456,2
255,6841,4
255,4233,4
256,1000,4
256,8501,5
256,3582,1
256,4212,1
256,9871,2
256,6659,5
256,861,3
256,5862,3
256,9538,5
256,9369,5
257,6958,5
257,6526,1
257,9768,4
257,2173,4
257,8470,1
257,5693,5
257,2589,3
257,7821,3
257,8747,4
257,5751,4
258,2286,4
258,5069,3
258,1597,3
258,3473,4
258,8279,2
258,8046,2
258,1120,1
258,3276,2
258,5740,1
258,3232,2
259,8380,3
259,6644,1
259,5740,3
259,6033,4
259,1380,5
259,3867,2
259,2785,2
259,6692,3
259,592,1
259,428,1
260,3945,3
260,7132,5
260,7880,5
260,5228,3
260,3852,4
260,145,3
260,6452,1
260,5331,3
260,8656,1
260,7883,1
261,8292,1
261,6695,1
261,9655,4
261,9210,2
261,784,2
261,852,4
261,5367,3
261,3501,3
261,1835,1
261,3802,2
262,6403,2
262,208,3
262,7737,4
262,7567,4
262,786,4
262,9652,3
262,8742,4
262,62,1
262,795,4
262,4826,1
263,3258,5
263,7533,1
263,9469,1
263,5199,3
263,3102,1
263,8099,4
263,7587,1
263,7011,2
263,7196,1
263,395,5
264,7686,1
264,4073,3
264,9170,1
264,2456,5
264,1219,3
264,5077,2
264,5500,1
264,7688,3
264,2078,4
264,861,3
265,3651,5
265,3905,3
265,6480,4
265,9197,2
265,9691,4
265,5017,3
265,4196,1
265,9227,3
265,6509,4
265,4702,5
266,8266,5
266,6841,4
266,9086,2
266,1718,1
266,2647,3
266,2023,2
266,7491,5
266,2856,2
266,3613,4
266,3924,2
267,3087,2
267,2791,2
267,4952,3
267,8858,4
267,3422,4
267,5141,3
267,5419,2
267,2303,2
267,2111,3
267,467,5
268,6492,5
268,2636,3
268,6569,2
268,992,2
268,5264,1
268,7955,3
268,2976,4
268,7234,2
268,4089,4
268,4765,3
269,5604,3
269,3922,4
269,8975,4
269,6307,4
269,9450,2
269,970,4
269,9249,5
269,5175,3
269,3062,2
269,9892,4
270,9784,1
270,8869,3
270,1859,1
270,1142,3
270,7443,4
270,9751,1
270,1634,5
270,456,3
270,9872,3
270,1951,3
271,6145,3
271,1840,1
271,4660,2
271,2290,5
271,4598,3
271,8123,4
271,880,5
271,8090,4
271,1183,2
271,9105,3
272,633,5
272,738,2
272,2253,3
272,9122,5
272,1753,4
272,2641,5
272,2965,1
272,2926,1
272,5110,3
272,3034,2
273,9775,4
273,2508,2
273,361,4
273,9678,1
273,6771,5
273,3166,4
273,4063,4
273,2057,4
273,3272,1
273,2770,2
274,4703,5
274,5304,4
274,8664,3
274,6206,5
274,6163,5
274,2808,1
274,4446,5
274,4061,1
274,8308,2
274,9194,5
275,2896,1
275,7663,2
275,4212,4
275,5397,2
275,2015,2
275,1959,3
275,4787,1
275,9216,1
275,2662,5
275,1216,1
276,7797,4
276,9882,3
276,9980,4
276,3779,4
276,7073,3
276,321,3
276,6579,5
276,7002,1
276,8902,4
276,9279,3
277,3039,5
277,4514,4
277,6573,2
277,6972,3
277,1440,1
277,6217,3
277,2834,3
277,7314,1
277,1949,2
277,3456,1
278,3665,2
278,5109,3
278,6772,1
278,2789,3
278,867,2
278,1465,4
278,4407,1
278,2001,5
278,8513,5
278,7024,2
279,2859,1
279,2091,3
279,8277,2
279,5627,2
279,8085,3
279,4434,5
279,7691,3
279,9710,1
279,3807,1
279,1141,5
280,5750,4
280,6088,1
280,4673,2
280,1743,5
280,7965,3
280,6960,4
280,6646,3
280,5015,4
280,5423,5
280,4209,1
281,2975,5
281,1055,1
281,1527,1
281,2075,1
281,6972,5
281,7098,4
281,2972,3
281,8815,1
281,5415,2
281,9470,4
282,3471,4
282,2970,5
282,2635,3
282,4617,3
282,1048,2
282,9544,1
282,6350,3
282,6564,1
282,4022,5
282,6332,1
283,929,1
283,2456,4
283,6485,2
283,7345,1
283,8976,4
283,4488,2
283,9293,4
283,6518,3
283,935,2
283,2163,4
284,2553,5
284,883,2
284,2099,3
284,2152,3
284,7451,2
284,4196,5
284,6329,3
284,9609,4
284,7504,2
284,5676,1
285,2131,2
285,1487,1
285,9286,1
285,8561,2
285,4032,5
285,6801,1
285,227,3
285,9964,2
285,9602,1
285,1267,3
286,3885,4
286,1440,2
286,8349,3
286,966,5
286,7859,4
286,8089,1
286,2722,2
286,8053,4
286,4446,1
286,9577,2
287,5544,5
287,6988,3
287,9527,2
287,6759,4
287,7201,1
287,7198,5
287,2817,3
287,6884,2
287,874,5
287,7071,4
288,1074,1
288,3293,5
288,909,2
288,5595,2
288,2861,2
288,3272,3
288,2324,3
288,6304,3
288,4165,5
288,8467,2
289,8657,4
289,8310,3
289,8704,5
289,2849,4
289,2880,1
289,1431,2
289,6424,2
289,8171,4
289,6880,2
289,8625,3
290,5719,3
290,6860,5
290,2660,5
290,7589,4
290,4155,5
290,7598,4
290,4137,1
290,3180,2
290,5694,2
290,3758,5
291,6270,3
291,7050,1
291,5062,5
291,7682,2
291,2005,2
291,4439,5
291,5483,4
291,9306,1
291,8847,3
291,8690,5
292,8951,3
292,6768,4
292,5257,3
292,9683,5
292,1239,1
292,6927,3
292,8326,5
292,3585,2
292,8856,3
292,3064,1
293,351,3
293,4457,5
293,8777,3
293,9213,4
293,1268,1
293,5824,5
293,2589,2
293,3324,3
293,3394,1
293,4567,3
294,7835,1
294,201,1
294,6579,1
294,8670,5
294,885,5
294,1599,3
294,2812,2
294,8560,4
294,9987,1
294,751,4
295,89,5
295,7194,4
295,8160,4
295,3584,3
295,5411,4
295,9194,5
295,8210,3
295,6516,1
295,4126,4
295,6768,5
296,1609,3
296,8994,4
296,4431,4
296,1829,1
296,8265,1
296,6535,5
296,6236,5
296,1148,5
296,3489,2
296,9985,1
297,8991,1
297,9031,5
297,1367,3
297,505,5
297,6313,5
297,7204,4
297,7333,1
297,536,4
297,3817,4
297,8286,3
298,8494,4
298,7752,4
298,345,3
298,5074,1
298,4906,2
298,6146,1
298,1492,5
298,4476,1
298,10002,4
298,7135,3
299,6851,4
299,4787,1
299,7332,4
299,2199,4
299,3865,1
299,7582,1
299,2211,4
299,9760,4
299,455,4
299,9615,2
300,7999,5
300,1798,4
300,4354,4
300,5438,5
300,9556,2
300,8809,1
300,978,5
300,3085,1
300,2542,5
300,9296,3
301,4513,1
301,7433,2
301,7410,1
301,7582,3
301,2038,2
301,784,3
301,6787,3
301,2286,3
301,2573,4
301,5385,4
302,6430,3
302,3627,3
302,8080,3
302,293,4
302,8840,5
302,7180,4
302,3778,5
302,9809,4
302,7923,1
302,6528,4
303,2155,4
303,477,5
303,7565,4
303,874,2
303,2078,1
303,6248,2
303,6285,1
303,1831,2
303,9178,5
303,8783,3
304,6375,5
304,5884,1
304,8398,3
304,9288,4
304,1293,3
304,5905,2
304,3806,4
304,5305,4
304,4647,4
304,4412,3
305,6472,1
305,4303,1
305,8255,3
305,6701,2
305,636,5
305,3003,1
305,9279,1
305,3835,3
305,6177,4
305,2726,5
306,7179,5
306,6598,2
306,5096,2
306,552,4
306,7892,2
306,8301,2
306,8530,2
306,6967,4
306,1597,5
306,5345,1
307,2395,2
307,8743,1
307,7315,3
307,8327,4
307,9472,4
307,7072,3
307,5398,4
307,8990,1
307,10004,1
307,6526,4
308,1577,2
308,4446,5
308,778,5
308,3559,5
308,8257,4
308,4761,2
308,3078,3
308,9111,5
308,4206,5
308,5758,2
309,7974,1
309,862,1
309,1674,5
309,9870,4
309,9443,4
309,10040,5
309,368,2
309,3505,1
309,2314,4
309,3451,4
310,8016,4
310,6420,3
310,7540,2
310,4298,5
310,1815,3
310,3727,2
310,6885,3
310,3908,1
310,1438,2
310,3855,1
311,8504,3
311,4096,1
311,626,3
311,4576,1
311,8418,3
311,4807,4
311,8007,3
311,8463,3
311,6308,2
311,7491,1
312,8861,2
312,622,5
312,4414,4
312,6288,4
312,7359,3
312,7665,1
312,4304,1
312,5918,1
312,873,3
312,3453,4
313,7857,2
313,7607,2
313,812,5
313,8933,1
313,4573,3
313,8179,5
313,1068,2
313,5256,3
313,6518,5
313,5822,4
314,3806,1
314,3283,4
314,4956,5
314,9254,1
314,6233,2
314,1643,2
314,8076,3
314,7194,2
314,6124,3
314,6502,4
315,3133,1
315,2938,3
315,2903,1
315,4366,4
315,2346,1
315,4347,1
315,9369,1
315,4063,4
315,4981,2
315,9974,3
316,3573,4
316,7712,3
316,7567,4
316,736,2
316,6149,4
316,1514,4
316,7487,3
316,4617,1
316,9866,5
316,1329,3
317,3893,5
317,399,4
317,4100,2
317,405,1
317,7130,4
317,3332,5
317,6547,1
317,7193,2
317,3337,1
317,3308,2
318,8422,3
318,6233,4
318,4220,4
318,6099,1
318,8750,3
318,1033,5
318,2619,2
318,8924,1
318,761,2
318,4303,3
319,7574,4
319,7802,2
319,6387,5
319,5665,1
319,5402,5
319,675,1
319,8240,1
319,2840,1
319,9549,1
319,6215,1
320,7648,2
320,7933,5
320,2348,5
320,2695,1
320,7976,1
320,7173,4
320,6784,3
320,759,1
320,9836,4
320,2144,5
321,9665,1
321,8663,5
321,7911,4
321,2681,2
321,1466,1
321,2012,3
321,3319,3
321,4910,1
321,5881,2
321,8128,5
322,7956,5
322,919,5
322,2150,2
322,8312,3
322,196,5
322,8211,4
322,6757,5
322,6753,1
322,4513,2
322,4192,3
323,5259,2
323,384,5
323,9301,1
323,8464,2
323,8855,1
323,1834,1
323,498,3
323,4218,2
323,561,3
323,2172,4
324,7593,3
324,6940,1
324,1013,2
324,2995,2
324,6005,4
324,3531,4
324,9575,1
324,8056,5
324,3701,3
324,5380,5
325,7943,2
325,4365,2
325,6516,4
325,1877,2
325,2848,5
325,4410,2
325,73,2
325,2882,5
325,5625,5
325,2061,1
326,3640,3
326,6156,3
326,9763,1
326,4896,2
326,8226,4
326,6938,4
326,861,1
326,9317,4
326,4681,4
326,689,4
327,6784,5
327,8415,2
327,6854,3
327,3532,3
327,5397,1
327,6021,5
327,1880,5
327,2406,4
327,4934,1
327,258,1
328,1268,3
328,1521,4
328,990,1
328,8634,1
328,3578,2
328,5747,4
328,6283,4
328,2154,5
328,4921,5
328,4898,1
329,9480,5
329,155,3
329,8124,5
329,408,4
329,4472,3
329,59,5
329,9263,3
329,5756,5
329,7862,2
329,6186,1
330,3573,4
330,5649,2
330,7819,5
330,2844,4
330,5560,1
330,7982,5
330,52,4
330,1745,3
330,890,1
330,2353,5
331,807,4
331,524,1
331,3248,1
331,1674,4
331,7648,4
331,6683,2
331,6779,4
331,7925,5
331,3385,4
331,8647,1
332,7090,5
332,1220,2
332,4449,2
332,3811,1
332,1273,1
332,3197,1
332,4943,3
332,7019,2
332,2128,4
332,6074,1
333,3851,2
333,5803,4
333,5595,4
333,3942,5
333,3456,2
333,626,5
333,120,1
333,4396,1
333,8440,5
333,6724,4
334,6386,3
334,1410,1
334,1458,1
334,4365,3
334,9929,3
334,2148,3
334,840,4
334,8912,4
334,2875,1
334,4417,4
335,1050,5
335,5849,2
335,3492,3
335,1203,3
335,3464,5
335,84,2
335,8234,5
335,2833,4
335,3348,4
335,3312,1
336,4524,2
336,8064,5
336,6195,5
336,3821,4
336,3131,5
336,5480,4
336,8327,1
336,558,1
336,7117,2
336,4017,2
337,8250,1
337,4892,2
337,1530,4
337,2697,5
337,634,3
337,9964,2
337,6662,4
337,9386,3
337,3791,2
337,8004,5
338,6478,4
338,7711,2
338,9698,4
338,338,4
338,8663,1
338,6359,4
338,4899,4
338,8042,3
338,7199,4
338,2576,1
339,790,1
339,5732,4
339,7567,3
339,2589,4
339,4655,2
339,4859,1
339,1349,5
339,9279,5
339,570,4
339,4881,5
340,3520,2
340,3662,1
340,7480,3
340,1128,3
340,7934,5
340,8097,4
340,2331,2
340,1873,3
340,5329,1
340,8501,3
341,4394,2
341,4477,1
341,8213,5
341,8318,3
341,6344,4
341,8064,3
341,6018,4
341,6074,4
341,9220,4
341,7809,3
342,4707,1
342,8671,4
342,835,4
342,4083,1
342,3801,2
342,6727,1
342,2203,5
342,4814,3
342,4022,4
342,5960,5
343,4140,5
343,586,2
343,8985,2
343,2037,3
343,6901,2
343,4259,3
343,1992,2
343,1903,5
343,2418,4
343,216,5
344,4383,2
344,4529,3
344,2881,3
344,3942,2
344,6171,3
344,8678,2
344,4095,4
344,5557,3
344,5305,2
344,7888,1
345,3502,5
345,8210,2
345,9415,1
345,6967,4
345,4100,1
345,8796,4
345,1892,4
345,9059,2
345,2628,2
345,8992,2
346,6618,1
346,8525,2
346,499,2
346,6198,3
346,1754,2
346,5594,3
346,5409,2
346,7568,3
346,7037,5
346,10035,3
347,9177,3
347,9537,1
347,1082,5
347,5355,3
347,2199,3
347,2396,1
347,7069,1
347,3886,1
347,6294,3
347,6184,3
348,3633,1
348,2527,5
348,8216,4
348,8406,5
348,4662,2
348,9382,3
348,3975,2
348,7965,3
348,1523,3
348,4502,5
349,8289,5
349,7432,4
349,9450,2
349,2807,1
349,7487,2
349,5873,2
349,1156,3
349,2311,3
349,2040,4
349,1880,4
350,3856,4
350,72,1
350,3736,5
350,5575,2
350,7919,2
350,8258,2
350,8095,1
350,4272,1
350,6173,1
350,4100,5
351,9810,5
351,4209,1
351,4837,1
351,3830,3
351,9656,3
351,3669,3
351,9855,4
351,5104,3
351,76,4
351,9607,2
352,415,5
352,8941,4
352,7694,4
352,6303,5
352,8520,4
352,6637,5
352,1659,3
352,7080,3
352,4544,4
352,6027,5
353,1105,4
353,4846,3
353,565,2
353,628,4
353,7204,3
353,2862,1
353,4618,1
353,4549,1
353,7719,3
353,5113,3
354,6997,2
354,5757,4
354,3124,4
354,6698,1
354,5468,4
354,6603,4
354,5257,4
354,8443,5
354,296,5
354,4000,5
355,1774,2
355,1658,2
355,9636,5
355,9098,2
355,4034,5
355,7213,3
355,2911,2
355,5054,5
355,7124,5
355,6676,5
356,1778,5
356,663,5
356,10020,3
356,8479,2
356,2511,1
356,3233,4
356,9887,2
356,5975,1
356,2035,4
356,5378,1
357,5222,4
357,9073,4
357,382,4
357,7729,2
357,6603,1
357,540,2
357,8046,1
357,2787,5
357,5285,3
357,6186,3
358,3280,2
358,6324,1
358,444,3
358,1205,5
358,161,1
358,736,3
358,9168,1
358,5868,2
358,7656,5
358,1136,3
359,5387,2
359,2291,4
359,5285,3
359,2840,1
359,755,3
359,1516,2
359,3091,4
359,2068,2
359,5630,5
359,6626,4
360,6711,2
360,2727,2
360,50,5
360,1745,5
360,3588,5
360,2519,2
360,5521,5
360,788,5
360,2240,5
360,3990,2
361,9934,3
361,1278,1
361,6179,3
361,7243,3
361,5947,4
361,8294,2
361,5308,5
361,3318,5
361,2211,4
361,5989,1
362,874,3
362,6925,1
362,468,3
362,2575,5
362,2577,3
362,9032,1
362,849,4
362,7437,1
362,5703,5
362,646,5
363,2914,1
363,7906,4
363,4564,1
363,211,3
363,1722,2
363,1727,1
363,8172,3
363,9790,5
363,8206,3
363,1439,1
364,8318,2
364,4122,2
364,6703,3
364,134,5
364,9100,2
364,6083,2
364,9631,2
364,2579,2
364,296,4
364,6828,4
365,9580,1
365,4460,4
365,3550,3
365,3759,2
365,6900,2
365,8343,1
365,5158,3
365,1908,3
365,7143,5
365,8638,5
366,8543,4
366,1445,3
366,390,5
366,5014,2
366,7674,5
366,6288,1
366,7259,3
366,9659,1
366,5743,4
366,8401,4
367,6719,2
367,6839,5
367,8368,2
367,2129,4
367,3094,5
367,2688,1
367,3832,4
367,9498,1
367,4219,1
367,2015,3
368,943,4
368,9963,1
368,9108,1
368,3157,4
368,4080,1
368,111,1
368,4621,2
368,5581,3
368,2418,1
368,8071,1
369,7603,4
369,1726,5
369,4075,3
369,8017,5
369,4695,1
369,2018,1
369,4099,3
369,5392,3
369,1698,2
369,5669,1
370,8120,5
370,4133,2
370,9489,5
370,7094,2
370,1838,5
370,8173,5
370,1727,5
370,7338,5
370,2054,3
370,3280,3
371,3044,5
371,1525,1
371,1399,3
371,9385,1
371,8019,1
371,3922,2
371,9340,5
371,647,1
371,2186,1
371,1565,1
372,3970,5
372,500,5
372,5298,5
372,5185,2
372,2015,2
372,6017,2
372,8513,3
372,2507,4
372,2080,2
372,8419,1
373,8010,3
373,7223,2
373,6258,1
373,8915,1
373,1361,2
373,1382,5
373,3126,5
373,9045,2
373,9184,1
373,1197,5
374,6025,3
374,5266,2
374,6875,3
374,7845,5
374,6024,2
374,7375,3
374,7565,3
374,8372,1
374,2811,5
374,9777,3
375,8110,1
375,3879,4
375,5135,3
375,4822,1
375,3849,1
375,2310,3
375,7764,3
375,3898,2
375,3784,3
375,7209,5
376,2128,1
376,5257,3
376,8903,3
376,5245,2
376,5370,3
376,4166,2
376,1368,2
376,4010,2
376,4670,3
376,7581,4
377,9346,3
377,1437,2
377,4113,3
377,2551,3
377,165,3
377,1112,3
377,2570,4
377,3151,3
377,9587,4
377,1646,1
378,7359,3
378,3421,4
378,9908,4
378,7461,4
378,8009,3
378,5093,5
378,4953,5
378,5774,4
378,8204,5
378,8441,5
379,2377,5
379,7362,3
379,2352,2
379,671,3
379,6575,4
379,8098,3
379,8690,4
379,1778,5
379,9773,3
379,6053,2
380,4696,3
380,282,1
380,160,5
380,10026,4
380,3603,1
380,2236,3
380,4284,3
380,1431,1
380,8088,2
380,4144,5
381,4284,2
381,3470,3
381,6190,3
381,8368,1
381,131,1
381,7044,2
381,499,4
381,2747,2
381,4536,3
381,2896,2
382,1451,1
382,922,1
382,8259,4
382,7966,2
382,9589,3
382,9661,5
382,1032,1
382,8162,4
382,621,4
382,707,2
383,8856,2
383,8080,5
383,200,4
383,6601,3
383,5253,5
383,8055,5
383,8702,4
383,7676,4
383,504,3
383,7192,5
384,8033,4
384,2456,5
384,5821,3
384,9568,5
384,2004,3
384,4997,4
384,4559,5
384,3671,3
384,1707,2
384,65,3
385,4606,3
385,2188,2
385,9371,3
385,779,5
385,1121,2
385,8085,3
385,7531,5
385,4151,4
385,6255,1
385,4362,4
386,3720,4
386,3055,3
386,7831,1
386,501,5
386,6789,5
386,5211,2
386,6535,3
386,828,2
386,7302,1
386,2954,2
387,2185,3
387,727,1
387,1592,1
387,8263,1
387,61,1
387,7182,3
387,6525,1
387,6564,1
387,5296,2
387,826,4
388,9868,1
388,1572,3
388,9989,4
388,600,5
388,6970,2
388,6660,3
388,608,5
388,8372,1
388,6832,5
388,7072,1
389,4011,2
389,419,4
389,4036,1
389,3498,4
389,8848,5
389,3367,3
389,5859,1
389,968,3
389,3466,2
389,6563,1
390,6224,4
390,3342,4
390,2086,5
390,5217,1
390,3181,4
390,2272,4
390,6106,1
390,356,5
390,8283,1
390,9335,4
391,8861,1
391,4034,2
391,8915,1
391,190,1
391,240,3
391,5137,3
391,5923,1
391,9451,4
391,6430,3
391,1942,4
392,5777,3
392,2203,3
392,3592,1
392,763,5
392,6265,3
392,6319,3
392,4210,3
392,6562,3
392,986,3
392,3992,1
393,750,4
393,6690,2
393,7414,4
393,8663,1
393,5054,1
393,920,1
393,8083,3
393,3294,3
393,1554,1
393,4733,5
394,6611,5
394,1040,2
394,9417,3
394,8258,5
394,2841,5
394,5073,2
394,8723,3
394,2969,5
394,4755,5
394,9639,5
395,7666,2
395,4595,3
395,220,3
395,2688,4
395,6904,4
395,6569,2
395,4725,1
395,2937,4
395,1981,2
395,374,1
396,7083,1
396,2687,1
396,1996,4
396,1648,4
396,3595,2
396,8379,4
396,5144,3
396,2782,5
396,808,5
396,9991,5
397,1517,5
397,8662,1
397,5110,3
397,4977,5
397,1637,1
397,4923,3
397,5215,2
397,558,4
397,2735,3
397,2382,1
398,4808,2
398,9747,3
398,7077,3
398,981,5
398,5668,4
398,9703,4
398,7963,4
398,1828,5
398,7550,3
398,5401,5
399,7147,5
399,6330,4
399,4773,4
399,8786,3
399,3915,3
399,4998,1
399,4465,3
399,7512,3
399,3453,2
399,9629,3
400,9542,4
400,8798,4
400,8431,3
400,8854,1
400,4562,4
400,6059,2
400,4263,2
400,9671,5
400,3191,4
400,9018,2
401,7721,2
401,457,5
401,3675,4
401,4620,4
401,6434,3
401,2438,4
401,6050,5
401,5297,4
401,349,1
401,9078,2
402,9920,1
402,7396,5
402,8353,4
402,6008,5
402,1302,2
402,2932,3
402,8506,5
402,5436,3
402,9981,3
402,9716,4
403,305,1
403,9315,5
403,1533,3
403,5887,5
403,8322,2
403,4297,2
403,9846,2
403,3009,4
403,1771,5
403,4891,1
404,3162,2
404,3910,5
404,9544,4
404,4225,5
404,4853,5
404,5224,2
404,4329,2
404,1822,1
404,2339,1
404,7627,1
405,7662,3
405,3707,4
405,2215,4
405,2322,2
405,2447,1
405,6124,4
405,7543,4
405,2494,5
405,175,4
405,1161,5
406,9699,3
406,1207,5
406,168,4
406,7598,4
406,217,5
406,1768,4
406,2322,5
406,1890,5
406,9892,1
406,9835,2
407,7543,1
407,5010,5
407,4147,4
407,6287,1
407,2464,5
407,3199,2
407,2385,1
407,1508,3
407,5674,2
407,3029,2
408,8268,4
408,3834,4
408,6051,2
408,9713,4
408,7343,1
408,4521,2
408,8337,4
408,7483,2
408,4368,3
408,2245,1
409,7837,3
409,2749,1
409,6613,5
409,326,1
409,5934,5
409,6470,3
409,6061,1
409,8056,1
409,6438,1
409,2948,4
410,8108,5
410,1759,5
410,2746,5
410,4992,2
410,4940,2
410,9636,5
410,4332,4
410,8289,2
410,7985,1
410,7912,3
411,7183,3
411,4265,3
411,6956,2
411,3263,3
411,3889,4
411,8480,4
411,4569,3
411,7260,2
411,4077,3
411,7125,1
412,5461,5
412,8114,2
412,1768,2
412,9258,3
412,3362,3
412,3573,1
412,3620,1
412,111,5
412,5503,5
412,853,3
413,9591,2
413,1495,3
413,4645,1
413,2299,3
413,1640,1
413,8108,3
413,5635,4
413,7629,5
413,2553,3
413,5976,2
414,8976,1
414,8162,1
414,1470,5
414,8592,3
414,8872,4
414,9856,3
414,8394,2
414,5620,4
414,2225,4
414,4122,4
415,8546,1
415,5520,4
415,2346,4
415,4956,5
415,702,2
415,8404,3
415,9648,3
415,560,3
415,6589,5
415,3227,2
416,2635,3
416,7256,2
416,3492,1
416,3841,3
416,9756,2
416,9861,2
416,7587,2
416,8092,4
416,3697,1
416,4705,2
417,9033,1
417,9216,1
417,1068,3
417,9335,4
417,5338,1
417,8027,3
417,6829,1
417,5577,2
417,9181,5
417,5272,3
418,782,3
418,950,4
418,6522,2
418,2609,5
418,7462,2
418,7518,1
418,4569,2
418,3687,1
418,9686,4
418,4430,4
419,4276,2
419,3738,2
419,5103,3
419,3178,2
419,7780,4
419,312,1
419,6213,1
419,3036,3
419,9099,5
419,6370,1
420,8916,1
420,8363,3
420,9367,4
420,4624,2
420,8193,5
420,7900,5
420,9270,5
420,9064,1
420,6999,5
420,5714,5
421,4255,2
421,3111,5
421,319,1
421,5378,4
421,5223,3
421,7495,5
421,5522,1
421,9686,1
421,9951,5
421,7608,3
422,1183,4
422,5836,2
422,6931,1
422,3684,1
422,6146,5
422,5798,5
422,8747,4
422,689,5
422,2493,2
422,4702,3
423,877,2
423,1398,5
423,9602,3
423,8218,1
423,8414,5
423,7011,3
423,8201,2
423,681,3
423,9946,5
423,7830,2
424,4538,2
424,6109,4
424,8684,1
424,7115,3
424,4590,1
424,7213,4
424,1791,3
424,6678,5
424,1626,5
424,8011,3
425,1148,3
425,4952,1
425,5995,2
425,7341,4
425,4236,2
425,8887,4
425,6200,2
425,7125,5
425,1947,5
425,7238,1
426,2333,1
426,5609,1
426,324,5
426,2070,3
426,4162,3
426,1019,4
426,6002,3
426,7451,5
426,4290,2
426,9526,2
427,5022,3
427,7293,5
427,428,5
427,1570,5
427,9621,3
427,8415,5
427,7644,4
427,6098,2
427,9936,4
427,3673,1
428,178,2
428,5641,2
428,3095,4
428,1553,1
428,6394,2
428,2934,1
428,7241,4
428,1979,3
428,7999,3
428,7502,3
429,3838,1
429,4710,3
429,6491,1
429,7231,4
429,1977,3
429,9371,1
429,7300,5
429,1514,3
429,9224,1
429,2789,4
430,9107,4
430,9078,5
430,6541,2
430,5153,1
430,1229,5
430,6794,3
430,3576,3
430,5694,2
430,1954,2
430,4377,1
431,3075,2
431,6479,1
431,4924,3
431,9830,1
431,6221,1
431,595,2
431,9227,3
431,4038,3
431,3811,1
431,1325,2
432,8437,5
432,2648,1
432,2516,3
432,2718,1
432,6655,5
432,8474,3
432,7187,4
432,5647,4
432,9504,4
432,6055,2
433,191,1
433,6086,4
433,9205,3
433,585,4
433,9972,3
433,4377,2
433,1552,2
433,6320,4
433,8727,4
433,4895,4
434,3492,1
434,7691,4
434,6797,1
434,9402,2
434,4692,1
434,1751,5
434,8138,5
434,6657,2
434,3039,4
434,5780,1
435,5031,1
435,6567,2
435,2287,2
435,4059,1
435,1124,1
435,4832,2
435,2657,3
435,2190,2
435,6841,4
435,7246,1
436,2645,3
436,9909,5
436,8663,4
436,9965,3
436,8414,2
436,7595,4
436,4280,3
436,1105,4
436,8914,3
436,5552,1
437,8848,4
437,179,4
437,2762,3
437,5041,1
437,3990,4
437,886,5
437,9241,1
437,6311,1
437,3662,3
437,7674,2
438,8956,3
438,3257,5
438,6214,3
438,2187,5
438,9226,1
438,2371,2
438,9522,2
438,9866,3
438,7976,2
438,4880,2
439,8956,3
439,5819,4
439,6349,2
439,119,1
439,6002,1
439,1775,1
439,154,4
439,4074,4
439,3877,1
439,5417,1
440,5409,5
440,5881,5
440,5939,4
440,9961,3
440,6184,2
440,2618,4
440,3303,3
440,2192,1
440,9473,5
440,3320,2
441,5893,4
441,1713,4
441,1269,1
441,2549,2
441,3439,1
441,6417,5
441,7399,1
441,2307,5
441,562,4
441,8961,1
442,797,3
442,1607,1
442,6837,1
442,2980,4
442,9484,4
442,2293,1
442,4546,5
442,6708,1
442,9980,1
442,2401,2
443,6975,2
443,2277,2
443,8633,2
443,5251,4
443,9047,4
443,5548,2
443,859,4
443,6491,1
443,5347,2
443,4457,5
444,9193,3
444,1706,2
444,8342,3
444,5431,2
444,5780,5
444,4050,3
444,9234,2
444,2450,3
444,2308,3
444,6593,4
445,6135,3
445,8883,1
445,1059,5
445,2946,1
445,909,4
445,6981,5
445,3304,1
445,5235,1
445,5079,4
445,8707,4
446,3694,5
446,430,2
446,2056,1
446,2261,5
446,5015,4
446,3920,1
446,8649,4
446,5127,1
446,9865,4
446,1562,3
447,5226,5
447,2923,4
447,3823,2
447,4166,2
447,3673,1
447,7744,4
447,1282,4
447,1100,1
447,595,5
447,3712,2
448,5504,2
448,4853,5
448,9040,4
448,2055,4
448,5081,3
448,7930,1
448,8401,2
448,9347,5
448,9031,4
448,2536,5
449,5063,1
449,7848,2
449,4055,3
449,6457,3
449,6433,3
449,1254,2
449,7429,1
449,2902,3
449,6052,4
449,2475,1
450,4584,2
450,7289,2
450,9233,4
450,2537,5
450,6887,3
450,8701,2
450,2109,1
450,4487,4
450,7544,4
450,869,3
451,8793,3
451,3586,5
451,1088,5
451,5859,5
451,2814,3
451,2463,2
451,1638,5
451,6400,3
451,580,2
451,1154,4
452,2594,4
452,6919,2
452,9777,2
452,958,2
452,405,5
452,3410,4
452,8336,5
452,1333,1
452,1786,5
452,5176,2
453,7833,4
453,8098,3
453,2188,2
453,9582,4
453,3461,4
453,6591,4
453,4312,3
453,5430,3
453,5066,2
453,1561,3
454,6725,1
454,5820,5
454,697,1
454,8190,3
454,8460,1
454,4750,5
454,6803,2
